,Name,Value,Overall_rating,Statistical_rating,Short_name
59,Fausto Antonio Tienza Nuñez,4500000.0,73,88.39999999999999,Fausto Antonio Tienza Nuñez
60,Fernando Navarro Corbacho,1200000.0,74,106.85600000000001,Fernando Navarro Corbacho
61,Fernando José Torres Sanz,11000000.0,81,37.26451612903226,Fernando José Torres Sanz
62,Filipe Luís Kasmirski,25000000.0,85,177.59411764705882,Filipe Luís Kasmirski
63,Francisco Mérida Pérez,3800000.0,73,65.61333333333333,Francisco Mérida Pérez
64,Francisco Rico Castro,5000000.0,75,115.11764705882354,Francisco Rico Castro
65,Fábio Alexandre Silva Coentrão,6500000.0,77,20.26666666666667,Fábio Alexandre Silva Coentrão
66,Gabriel Fernández Arenas,10500000.0,81,143.50588235294114,Gabriel Fernández Arenas
67,Gabriel Lorente Navarro,220000.0,58,143.50588235294114,Gabriel Lorente Navarro
68,Gabriel Barbosa Almeida,12000000.0,76,81.69999999999999,Gabriel Barbosa Almeida
69,Gabriel Appelt Pires,9000000.0,75,81.69999999999999,Gabriel Appelt Pires
70,Gabriel dos S. Magalhães,1100000.0,67,81.69999999999999,Gabriel dos S. Magalhães
71,Gabriel Moisés Antunes da Silva,2300000.0,71,114.31666666666665,Gabriel Moisés Antunes da Silva
72,Paulo Henrique Chagas de Lima,15500000.0,80,84.74,Paulo Henrique Chagas de Lima
73,Gerard Moreno Balagueró,19500000.0,80,101.26486486486486,Gerard Moreno Balagueró
74,Guilherme Alvim Marinato,6500000.0,78,120.71333333333334,Guilherme Alvim Marinato
75,Guilherme dos Santos Torres,7500000.0,76,120.71333333333334,Guilherme dos Santos Torres
76,Guilherme Costa Marques,4700000.0,73,120.71333333333334,Guilherme Costa Marques
77,Hernán Santana Trujillo,3600000.0,72,13.679999999999998,Hernán Santana Trujillo
78,Hugo Mallo Novegil,15000000.0,80,132.50434782608696,Hugo Mallo Novegil
79,Hélder Filipe Oliveira Lopes,3200000.0,73,111.46666666666667,Hélder Filipe Oliveira Lopes
80,Iago Aspas Juncal,26000000.0,83,123.97500000000001,Iago Aspas Juncal
81,Ibai Gómez Pérez,8000000.0,76,87.92413793103448,Ibai Gómez Pérez
82,Imanol García Lugea,875000.0,65,125.875,Imanol García Lugea
83,Francisco Román Alarcón Suárez,56500000.0,86,126.41333333333334,Francisco Román Alarcón Suárez
84,Ismael López Blanco,2200000.0,71,77.12592592592593,Ismael López Blanco
85,Iván Cuéllar Sacristán,3400000.0,75,16.78333333333333,Iván Cuéllar Sacristán
86,Iván Ramis Barrios,5000000.0,77,101.56363636363636,Iván Ramis Barrios
87,Iván Villar Martínez,575000.0,64,-190.0,Iván Villar Martínez
88,Iñigo Martínez Berridi,24000000.0,82,76.33529411764707,Iñigo Martínez Berridi
89,Jaime Romero Gómez,6000000.0,74,61.4,Jaime Romero Gómez
90,Jaume Vicent Costa Jordá,9500000.0,79,125.03225806451613,Jaume Vicent Costa Jordá
91,Javier Castellano Betancor,3100000.0,73,32.68,Javier Castellano Betancor
92,Javier Fuego Martínez,6000000.0,80,89.60645161290321,Javier Fuego Martínez
93,Javier López Rodríguez,5000000.0,76,146.8,Javier López Rodríguez
94,Javier Varas Herrera,3600000.0,77,1.823999999999999,Javier Varas Herrera
95,Javier Álamo Cruz,825000.0,69,32.3,Javier Álamo Cruz
96,Jesé Rodríguez Ruíz,11500000.0,77,89.77499999999999,Jesé Rodríguez Ruíz
97,Joaquín Sánchez Rodríguez,5500000.0,79,82.78571428571429,Joaquín Sánchez Rodríguez
98,Joaquín Fernández Moreno,1100000.0,68,82.78571428571429,Joaquín Fernández Moreno
99,Jon Bautista Orgilles,2800000.0,70,44.96666666666667,Jon Bautista Orgilles
100,Jonathan Viera Ramos,23000000.0,82,122.58064516129032,Jonathan Viera Ramos
101,Jonathan Rodríguez Menéndez,12500000.0,78,81.38333333333334,Jonathan Rodríguez Menéndez
102,Jordi Alba Ramos,30500000.0,85,76.0,Jordi Alba Ramos
103,Jorge Meré Pérez,12000000.0,78,94.01935483870966,Jorge Meré Pérez
104,José Luis Sanmartín Mato,8000000.0,75,34.2,José Luis Sanmartín Mato
105,José Luís Moreno Barroso,5000000.0,73,34.2,José Luís Moreno Barroso
106,José Carlos Ramírez Suárez,925000.0,66,115.89999999999998,José Carlos Ramírez Suárez
107,José Ángel Valdés Díaz,4600000.0,74,183.48571428571427,José Ángel Valdés Díaz
108,Jose Ignacio Peleteiro Ramallo,8000000.0,75,12.919999999999998,Jose Ignacio Peleteiro Ramallo
109,Jozabed Sánchez Ruiz,11000000.0,77,72.4,Jozabed Sánchez Ruiz
