,Name,Value,Overall_rating,Statistical_rating,Short_name
440,Y. Sylla,3300000.0,72,89.0,Y. Sylla
441,Y. Bodiger,4400000.0,72,101.68275862068964,Y. Bodiger
442,Y. Jouffre,3100000.0,73,94.05,Y. Jouffre
443,Y. Karamoh,4900000.0,71,85.01142857142857,Y. Karamoh
444,Y. Cahuzac,2300000.0,73,131.2965517241379,Y. Cahuzac
445,Y. Salibur,10500000.0,77,144.8342857142857,Y. Salibur
446,Y. Benzia,10500000.0,76,86.64,Y. Benzia
447,Y. Cardinale,12000000.0,79,133.2111111111111,Y. Cardinale
448,Y. Wissa,950000.0,65,-15.200000000000001,Y. Wissa
449,Y. Andreu,2500000.0,72,115.89999999999999,Y. Andreu
450,Y. Gourcuff,10000000.0,78,103.02222222222223,Y. Gourcuff
451,Y. Pelé,2700000.0,75,120.2,Y. Pelé
452,Y. Sankharé,9000000.0,77,90.7891891891892,Y. Sankharé
453,Y. Belhanda,18500000.0,81,58.225806451612904,Y. Belhanda
454,Y. Maziz,300000.0,60,7.6000000000000005,Y. Maziz
455,Y. Hadji,625000.0,70,7.599999999999999,Y. Hadji
456,Y. Koné,600000.0,64,216.59999999999997,Y. Koné
457,Y. Sabaly,9500000.0,77,180.5,Y. Sabaly
458,Y. Abdelhamid,1400000.0,70,118.43333333333332,Y. Abdelhamid
459,Y. Bissouma,2800000.0,70,67.24347826086957,Y. Bissouma
460,Z. Touré,1700000.0,70,75.3391304347826,Z. Touré
461,Z. Youssouf,875000.0,64,19.0,Z. Youssouf
462,Z. Machach,5500000.0,73,47.11999999999999,Z. Machach
463,A. Lang,1200000.0,69,45.400000000000006,A. Lang
464,A. Di María,37500000.0,85,128.28275862068966,A. Di María
465,O. Trejo,8500000.0,77,155.40689655172415,O. Trejo
